Bundling 6%
Bundling 20%
Bundling 64%
Bundling 69%
Bundling 74%
Bundling 80%
Bundling 85%
Bundling 90%
Bundling 95%
Bundling 100%
Copying public dir 44.1 MB
Getting composition
Composition          Audiogram
Codec                h264
Output               out/video.mp4
Concurrency          2x
Rendered 293/7501, time remaining: 40m 25s
Rendered 294/7501, time remaining: 40m 10s
Rendered 294/7501, time remaining: 40m 10s
Rendered 295/7501, time remaining: 40m 19s
Rendered 296/7501, time remaining: 40m 9s
Rendered 296/7501, time remaining: 40m 9s
Rendered 297/7501, time remaining: 40m 17s
Rendered 297/7501, time remaining: 40m 17s
Rendered 298/7501, time remaining: 40m 8s
Rendered 299/7501, time remaining: 40m 13s
Rendered 299/7501, time remaining: 40m 13s
Rendered 300/7501, time remaining: 40m 8s
Rendered 301/7501, time remaining: 40m 14s
Rendered 301/7501, time remaining: 40m 14s
Rendered 302/7501, time remaining: 40m 9s
Rendered 302/7501, time remaining: 40m 9s
Rendered 303/7501, time remaining: 40m 6s
Rendered 303/7501, time remaining: 40m 6s
Rendered 304/7501, time remaining: 40m 5s
Rendered 305/7501, time remaining: 40m 4s
Rendered 305/7501, time remaining: 40m 4s
Rendered 306/7501, time remaining: 40m 3s
Rendered 307/7501, time remaining: 40m 0s
Rendered 307/7501, time remaining: 40m 0s
Rendered 308/7501, time remaining: 40m 1s
Rendered 309/7501, time remaining: 39m 58s
Rendered 309/7501, time remaining: 39m 58s
Rendered 310/7501, time remaining: 40m 0s
Rendered 310/7501, time remaining: 40m 0s
Rendered 311/7501, time remaining: 39m 56s
Rendered 311/7501, time remaining: 39m 56s
Rendered 312/7501, time remaining: 39m 58s
Rendered 313/7501, time remaining: 39m 50s
Rendered 313/7501, time remaining: 39m 50s
Rendered 314/7501, time remaining: 39m 57s
Rendered 315/7501, time remaining: 39m 46s
Rendered 315/7501, time remaining: 39m 46s
Rendered 316/7501, time remaining: 39m 57s
Rendered 317/7501, time remaining: 39m 45s
Rendered 317/7501, time remaining: 39m 45s
Rendered 318/7501, time remaining: 39m 56s
Rendered 319/7501, time remaining: 39m 41s
Rendered 319/7501, time remaining: 39m 41s
Rendered 319/7501, time remaining: 39m 41s
Rendered 320/7501, time remaining: 39m 53s
Rendered 321/7501, time remaining: 39m 37s
Rendered 321/7501, time remaining: 39m 37s
Rendered 322/7501, time remaining: 39m 45s
Rendered 323/7501, time remaining: 39m 21s
Rendered 323/7501, time remaining: 39m 21s
Rendered 324/7501, time remaining: 39m 37s
Rendered 325/7501, time remaining: 39m 23s
Rendered 325/7501, time remaining: 39m 23s
Rendered 326/7501, time remaining: 39m 37s
Rendered 327/7501, time remaining: 39m 19s
Rendered 327/7501, time remaining: 39m 19s
Rendered 327/7501, time remaining: 39m 19s
Rendered 328/7501, time remaining: 39m 34s
Rendered 329/7501, time remaining: 39m 14s
Rendered 329/7501, time remaining: 39m 14s
Rendered 330/7501, time remaining: 39m 35s
Rendered 331/7501, time remaining: 39m 12s
Rendered 331/7501, time remaining: 39m 12s
Rendered 332/7501, time remaining: 39m 32s
Rendered 333/7501, time remaining: 39m 5s
Rendered 333/7501, time remaining: 39m 5s
Rendered 334/7501, time remaining: 39m 22s
Rendered 335/7501, time remaining: 38m 55s
Rendered 335/7501, time remaining: 38m 55s
Rendered 336/7501, time remaining: 39m 13s
Rendered 336/7501, time remaining: 39m 13s
Rendered 337/7501, time remaining: 38m 48s
Rendered 337/7501, time remaining: 38m 48s
Rendered 338/7501, time remaining: 39m 6s
Rendered 339/7501, time remaining: 38m 52s
Rendered 339/7501, time remaining: 38m 52s
Rendered 340/7501, time remaining: 39m 2s
Rendered 341/7501, time remaining: 38m 53s
Rendered 341/7501, time remaining: 38m 53s
Rendered 342/7501, time remaining: 39m 0s
Rendered 343/7501, time remaining: 38m 53s
Rendered 343/7501, time remaining: 38m 53s
Rendered 344/7501, time remaining: 38m 57s
Rendered 344/7501, time remaining: 38m 57s
Rendered 345/7501, time remaining: 38m 50s
Rendered 346/7501, time remaining: 38m 49s
Rendered 346/7501, time remaining: 38m 49s
Rendered 347/7501, time remaining: 38m 47s
Rendered 348/7501, time remaining: 38m 45s
Rendered 348/7501, time remaining: 38m 45s
Rendered 349/7501, time remaining: 38m 48s
Rendered 350/7501, time remaining: 38m 38s
Rendered 350/7501, time remaining: 38m 38s
Rendered 351/7501, time remaining: 38m 48s
Rendered 351/7501, time remaining: 38m 48s
Rendered 352/7501, time remaining: 38m 33s
Rendered 352/7501, time remaining: 38m 33s
Rendered 353/7501, time remaining: 38m 44s
Rendered 354/7501, time remaining: 38m 30s
Rendered 354/7501, time remaining: 38m 30s
Rendered 355/7501, time remaining: 38m 43s
Rendered 356/7501, time remaining: 38m 29s
Rendered 356/7501, time remaining: 38m 29s
Rendered 357/7501, time remaining: 38m 43s
Rendered 358/7501, time remaining: 38m 26s
Rendered 358/7501, time remaining: 38m 26s
Rendered 359/7501, time remaining: 38m 43s
Rendered 359/7501, time remaining: 38m 43s
Rendered 360/7501, time remaining: 38m 24s
Rendered 360/7501, time remaining: 38m 24s
Rendered 361/7501, time remaining: 38m 43s
Rendered 362/7501, time remaining: 38m 21s
Rendered 362/7501, time remaining: 38m 21s
Rendered 363/7501, time remaining: 38m 43s
Rendered 364/7501, time remaining: 38m 20s
Rendered 364/7501, time remaining: 38m 20s
Rendered 365/7501, time remaining: 38m 42s
Rendered 366/7501, time remaining: 38m 16s
Rendered 366/7501, time remaining: 38m 16s
Rendered 367/7501, time remaining: 38m 40s
Rendered 368/7501, time remaining: 38m 14s
Rendered 368/7501, time remaining: 38m 14s
Rendered 369/7501, time remaining: 38m 35s
Rendered 369/7501, time remaining: 38m 35s
Rendered 370/7501, time remaining: 38m 11s
Rendered 370/7501, time remaining: 38m 11s
Rendered 371/7501, time remaining: 38m 33s
Rendered 372/7501, time remaining: 38m 10s
Rendered 372/7501, time remaining: 38m 10s
Rendered 373/7501, time remaining: 38m 30s
Rendered 374/7501, time remaining: 38m 7s
Rendered 374/7501, time remaining: 38m 7s
Rendered 375/7501, time remaining: 38m 28s
Rendered 376/7501, time remaining: 38m 6s
Rendered 376/7501, time remaining: 38m 6s
Rendered 377/7501, time remaining: 38m 20s
Rendered 378/7501, time remaining: 38m 5s
Rendered 378/7501, time remaining: 38m 5s
Rendered 379/7501, time remaining: 38m 23s
Rendered 379/7501, time remaining: 38m 23s
Rendered 380/7501, time remaining: 38m 4s
Rendered 380/7501, time remaining: 38m 4s
Rendered 381/7501, time remaining: 38m 21s
Rendered 382/7501, time remaining: 38m 3s
Rendered 382/7501, time remaining: 38m 3s
Rendered 383/7501, time remaining: 38m 21s
Rendered 384/7501, time remaining: 38m 2s
Rendered 384/7501, time remaining: 38m 2s
Rendered 385/7501, time remaining: 38m 17s
Rendered 386/7501, time remaining: 38m 1s
Rendered 386/7501, time remaining: 38m 1s
Rendered 387/7501, time remaining: 38m 13s
Rendered 387/7501, time remaining: 38m 13s
Rendered 388/7501, time remaining: 38m 2s
